gene_id	seqnames	start	end	width	strand
11676	chr11	78323073	78327778	4706	+
11677	chr6	34303930	34317489	13560	-
116810	chr5	114254164	114273761	19598	-
116811	chr7	6955686	6977420	21735	-
11682	chr17	71868988	72604307	735320	-
116837	chr1	22288422	22805724	517303	-
116838	chr15	39198286	39684372	486087	+
11684	chr11	70241455	70255341	13887	-
116847	chr1	133910304	133921401	11098	-
116848	chr10	128091610	128129303	37694	+
116849	chr10	118289630	118295038	5409	-
11685	chr11	70315613	70322518	6906	-
116852	chr13	4486856	4523344	36489	-
11686	chr11	69157072	69169791	12720	+
11687	chr11	70344147	70352031	7885	-
116870	chr12	113098278	113137206	38929	+
116871	chr17	83706163	83821516	115354	+
116872	chr1	107422689	107452689	30001	+
116873	chr5	53998523	54121057	122535	+
11688	chr11	69183885	69197843	13959	-
11689	chr6	116410071	116461178	51108	-
116891	chr11	71007164	71019841	12678	-
11690	chr5	149265004	149288153	23150	+
116903	chr7	114718643	114723365	4723	+
116904	chr7	81057600	81105612	48013	+
116911	chr13	61281380	61288850	7471	-
116913	chr13	60901295	60904847	3553	-
116914	chr1	164249046	164265385	16340	+
11692	chr17	24693191	24696156	2966	-
116939	chr15	84167816	84189521	21706	+
11694	chr3	107595031	107605875	10845	+
116940	chr4	3574879	3616623	41745	+
11695	chr2	93642434	93681339	38906	+
116972	chr11	76179671	76214827	35157	+
11698	chr5	88455991	88468529	12539	+
11699	chr4	63143275	63154172	10898	-
117004	chr2	88034196	88035137	942	-
117005	chr2	87973707	87974663	957	-
11702	chr10	40287458	40302188	14731	-
11704	chrX	169176114	169187209	11096	-
11705	chr10	80805248	80807648	2401	+
117066	chr13	61564630	61570127	5498	-
117109	chr5	115235851	115240970	5120	+
117146	chr5	114380607	114421166	40560	+
117147	chr7	119617828	119662515	44688	+
117148	chr8	119446719	119472635	25917	+
117149	chr9	35184391	35200291	15901	-
117150	chr10	127197067	127211622	14556	-
117158	chr18	43764301	43767399	3099	+
117160	chr11	114675468	114720984	45517	+
117167	chr5	7960472	7982213	21742	+
11717	chr7	110768206	110812408	44203	+
117171	chr15	76948509	76950731	2223	+
117172	chr16	88758847	88759789	943	+
117197	chr5	36747374	36748679	1306	-
117198	chr1	151344498	151364445	19948	+
11720	chr14	41105033	41124428	19396	+
11722	chr3	113555952	113606699	50748	-
117229	chr7	109279216	109439053	159838	-
11727	chr14	51091077	51102009	10933	+
11730	chr14	43957069	43963080	6012	+
11731	chr14	51195486	51195923	438	-
11732	chr15	27466677	27594907	128231	+
11733	chr8	22974836	23150497	175662	+
11735	chr10	69533708	70027436	493729	+
11736	chr11	72690002	72772146	82145	+
11737	chr9	62341343	62378805	37463	+
11739	chr8	46207341	46211009	3669	-
11740	chrX	36795597	36798808	3212	+
11744	chr14	25842155	25886804	44650	+
11745	chr5	96793385	96845968	52584	+
11746	chr6	86736840	86793584	56745	-
11747	chr3	36448924	36475887	26964	-
11749	chr11	54978962	55033471	54510	-
11750	chr14	20455261	20480133	24873	-
11752	chr14	34085979	34100568	14590	+
11754	chr11	101330606	101341938	11333	+
11757	chr19	60864066	60874538	10473	-
11758	chr1	161240112	161251210	11099	-
117586	chr15	60917589	60921348	3760	-
117589	chr7	66644567	66689561	44995	-
117590	chr5	24532697	24540978	8282	-
117591	chr5	38349273	38502152	152880	-
117592	chr4	155989466	155992678	3213	-
117599	chr10	120083608	120112965	29358	-
117600	chr10	121780991	122047315	266325	-
117606	chr16	44485045	44558870	73826	-
11761	chr1	58029969	58106410	76442	+
11764	chr11	4947521	5042794	95274	+
11765	chr8	109778583	109864209	85627	+
11766	chr14	55098835	55106593	7759	-
11767	chr8	72240132	72257379	17248	+
11768	chr9	21295457	21312333	16877	-
11769	chr5	137034994	137046060	11067	-
11770	chr3	10204343	10208576	4234	-
11771	chr7	44900373	44929490	29118	-
11772	chr7	141562180	141633011	70832	+
11773	chr16	20535480	20544909	9430	+
11774	chr13	94358960	94566316	207357	+
11775	chr7	81460399	81493925	33527	-
11776	chr10	80706978	80742211	35234	-
11777	chr18	46741876	46790826	48951	+
11778	chr7	79875325	79920640	45316	-
11781	chr5	138172021	138178685	6665	+
11782	chr12	51690966	51738939	47974	+
11783	chr10	90989311	91082743	93433	-
11784	chr7	64501706	64753876	252171	+
11785	chr7	105558465	105581653	23189	-
11787	chr5	66298725	66618817	320093	-
11789	chr18	34220984	34322190	101207	+
11790	chr1	75375297	75432306	57010	+
11792	chr14	50924949	50927188	2240	+
11793	chr10	44268339	44364299	95961	+
11796	chr9	7848701	7873170	24470	-
11797	chr9	7818226	7837057	18832	-
11798	chrX	42067836	42109664	41829	+
11799	chr11	117849237	117855743	6507	+
11800	chr2	94411727	94438186	26460	-
11801	chr3	87357881	87371074	13194	+
11803	chr7	30434980	30445582	10603	-
11804	chr9	31149557	31211815	62259	-
11806	chr9	46228630	46230469	1840	+
11807	chr1	171221564	171226379	4816	+
11808	chr9	46240844	46243458	2615	+
11810	chr6	122577792	122602444	24653	-
11811	chr17	48419231	48432728	13498	-
11812	chr7	19689480	19692659	3180	-
11813	chr7	19671579	19677941	6363	-
11814	chr9	46233050	46235636	2587	-
11815	chr16	31296192	31314808	18617	-
11816	chr7	19696244	19699188	2945	-
11818	chr11	108395297	108414396	19100	+
11819	chr7	70351950	70366746	14797	-
11820	chr16	84954436	85173707	219272	-
11821	chr8	122574637	122576907	2271	-
11826	chr6	55336299	55348555	12257	+
11827	chr15	99579056	99584545	5490	+
11828	chr4	41092724	41098183	5460	-
11829	chr18	15389394	15410982	21589	-
11830	chr15	99591028	99594829	3802	+
11831	chr15	99601400	99605477	4078	+
11832	chr4	41033074	41048136	15063	-
11833	chr7	123462294	123468003	5710	+
11834	chr2	114101161	114175339	74179	-
11835	chrX	98148757	98323218	174462	+
11836	chrX	20797814	20860521	62708	+
11837	chr5	115559467	115563729	4263	+
11838	chr15	74669081	74672570	3490	-
11839	chr5	91139599	91148432	8834	+
11840	chr11	59211412	59228267	16856	-
11841	chr11	103966725	103985350	18626	+
11842	chr15	98737626	98763118	25493	-
11843	chr14	26638197	26657258	19062	+
11844	chr6	28423640	28426499	2860	+
118445	chr10	80567121	80577296	10176	-
118446	chr5	137953809	137962959	9151	-
118449	chr3	123076519	123236149	159631	-
11845	chr12	69372150	69375980	3831	+
118451	chr2	28467961	28471177	3217	+
118452	chr15	38933910	38952916	19007	+
118453	chr11	83440768	83463040	22273	-
118454	chr11	59175564	59183213	7650	-
11846	chr10	24915207	24927470	12264	-
11847	chr12	79130788	79156301	25514	+
11848	chr9	108306160	108337943	31784	+
11852	chr12	8497759	8499985	2227	-
11853	chr3	104789034	104794459	5426	+
11854	chr19	4425457	4439424	13968	-
11855	chr12	52503972	52567851	63880	+
11856	chrX	168795099	169304440	509342	+
11857	chr6	136923661	136941899	18239	-
11858	chr11	101465040	101471306	6267	+
11859	chr7	101818313	101822726	4414	+
11861	chr12	40005447	40037987	32541	-
11863	chr3	95434390	95497239	62850	+
11864	chr7	84246275	84410038	163764	-
11865	chr7	113207465	113314126	106662	+
11867	chr5	145114256	145128186	13931	+
11870	chr7	102101743	102113933	12191	+
11871	chr7	101552453	101560865	8413	-
11872	chr7	101578860	101581161	2302	-
11875	chr7	102096879	102100229	3351	-
11876	chr4	117926160	117929763	3604	-
11877	chr16	18348182	18407074	58893	+
11878	chrX	93286507	93298355	11849	+
11881	chr13	93771679	93943016	171338	+
11883	chr15	89472476	89477424	4949	-
11886	chr8	41340646	41374697	34052	-
11889	chr11	70054124	70057895	3772	+
11890	chr11	70092644	70106186	13543	+
11891	chr9	73044810	73097614	52805	+
11898	chr2	31470270	31520670	50401	+
11899	chr1	158362304	158691786	329483	+
11905	chr1	160978606	161003014	24409	+
11906	chr8	108714644	108961636	246993	+
11907	chr7	130391494	130520369	128876	-
11908	chr15	100227859	100261248	33390	+
11909	chr2	73816509	73892639	76131	-
11910	chr1	191170297	191218039	47743	-
11911	chr15	80255184	80257545	2362	+
11920	chr9	53437122	53536671	99550	-
11921	chr6	64729146	64731235	2090	+
11922	chr6	55677819	55681263	3445	-
11923	chr10	130268152	130280240	12089	-
11924	chr3	127633145	127635631	2487	+
11925	chr10	62133090	62134763	1674	+
11927	chr11	55446643	55461138	14496	-
11928	chr3	101576219	101604707	28489	-
11931	chr1	164437099	164458355	21257	-
11932	chr11	69599750	69605960	6211	-
11933	chr9	96332675	96364299	31625	-
11936	chr9	45399709	45410278	10570	+
11937	chr7	126445860	126463073	17214	-
11938	chr5	122453513	122502225	48713	-
11941	chr6	113745668	114042080	296413	-
11944	chr7	30712209	30725534	13326	+
11945	chr8	13386209	13396778	10570	-
11946	chr18	77773768	77782868	9101	+
11947	chr10	128083307	128090388	7082	+
11949	chr2	10056031	10080510	24480	-
11950	chr3	105942678	105960248	17571	-
11951	chr11	96072793	96075694	2902	-
11957	chr16	84827871	84835625	7755	-
11958	chr5	108433253	108434378	1126	-
11964	chr16	44085404	44139019	53616	-
11966	chr8	69088736	69113717	24982	+
11972	chr8	105524470	105566040	41571	-
11973	chr6	120795244	120822685	27442	-
11974	chr17	26676396	26699646	23251	+
11975	chr11	101009452	101063717	54266	+
11977	chrX	106027224	106128160	100937	+
11979	chr8	21994348	22060074	65727	-
11980	chr5	67618139	67847431	229293	-
11981	chr2	168634438	168742136	107699	-
11982	chr7	58658202	58829426	171225	+
11983	chr4	132530555	132535414	4860	-
11984	chr17	24163865	24169429	5565	-
11987	chr5	148327410	148399904	72495	-
11988	chr8	40862367	40922070	59704	+
11989	chrX	101079210	101085405	6196	-
11990	chr2	130906496	131030326	123831	+
11991	chr5	99955935	99978938	23004	-
11992	chr13	52835110	52929677	94568	-
11993	chr6	83054521	83057682	3162	+
11994	chr10	73099342	74649732	1550391	+
11997	chr6	34412362	34423137	10776	+
11998	chr2	130580620	130582588	1969	-
12000	chrX	73892102	73894428	2327	+
12005	chr17	26138686	26195811	57126	+
12006	chr11	108920349	108950781	30433	+
12007	chr5	137981521	137990232	8712	+
12009	chr11	120064430	120086827	22398	-
12010	chr2	122147687	122153082	5396	+
12012	chr4	49489418	49506558	17141	-
12013	chr16	87698954	87733346	34393	+
12014	chr4	32238950	32586108	347159	+
12015	chr19	6941861	6951905	10045	+
12017	chr4	40936398	40948294	11897	-
12018	chr17	27019812	27028626	8815	-
12020	chr5	41761448	41764220	2773	-
12021	chr1	71027535	71102972	75438	-
12022	chr13	48663036	48666507	3472	+
12023	chr9	31846044	31913285	67242	-
12028	chr7	45461695	45466898	5204	-
12029	chr11	70224127	70229798	5672	-
12032	chr3	87987531	88000356	12826	-
12033	chr12	31595354	31634658	39305	-
12034	chr6	124712289	124716945	4657	+
12035	chr6	144993835	145076157	82323	-
12036	chr7	45570153	45589710	19558	+
12038	chr3	73635809	73708415	72607	-
12039	chr7	25629852	25658761	28910	-
12040	chr9	83925137	84124240	199104	+
12041	chr7	127904073	127909664	5592	+
12042	chr3	145924262	145934364	10103	+
12043	chr1	106538176	106714290	176115	-
12044	chr9	88956920	88962416	5497	+
12045	chr9	89199273	89207838	8566	+
12046	chr9	114330135	114330578	444	+
12047	chr9	88723288	88731850	8563	-
12048	chr2	152758732	152831728	72997	-
12049	chr9	75347758	75351640	3883	+
12050	chr14	54883425	54888234	4810	+
12051	chr7	19808462	19822755	14294	-
12053	chr16	23965052	23988612	23561	-
12054	chr5	135168372	135181852	13481	+
12055	chr7	127663337	127708766	45430	-
12057	chr6	29376671	29380513	3843	-
12061	chr12	105604091	105605428	1338	+
12062	chr12	105563172	105593071	29900	+
12064	chr2	109674700	109727043	52344	+
12068	chr6	4076904	4086927	10024	-
12069	chrX	136066565	136068236	1672	-
12070	chrX	136270253	136271978	1726	+
12075	chr2	143826528	143863173	36646	-
12091	chr9	114401078	114474379	73302	+
12095	chr3	88368616	88378701	10086	-
12096	chr3	88383495	88384466	972	-
12097	chr3	88377736	88378701	966	-
121021	chr9	56865104	56899870	34767	+
121022	chr16	92058322	92112227	53906	+
12111	chrX	73483601	73495936	12336	+
12116	chr13	93616891	93637758	20868	-
12121	chr6	149408984	149563326	154343	+
12122	chr6	120893119	120916820	23702	-
12123	chr5	118169764	118189478	19715	+
12124	chr15	83526862	83544635	17774	+
12125	chr2	128126038	128162547	36510	+
12140	chr10	57784923	57788450	3528	+
12142	chr10	44437174	44528501	91328	-
12143	chr14	63372837	63417187	44351	-
12144	chr7	80454993	80535119	80127	-
12145	chr9	44511787	44526440	14654	-
12151	chr2	18677018	18686629	9612	+
12153	chr14	70474555	70520260	45706	-
12154	chr6	87428994	87434512	5519	+
12155	chrX	6314106	6320723	6618	-
12156	chr2	133552159	133562896	10738	+
12159	chr14	46383525	46390669	7145	-
12160	chr9	75775365	75900316	124952	+
12161	chr13	38345716	38500314	154599	+
12162	chr2	172868012	172940321	72310	-
12163	chr4	123312650	123343252	30603	-
12164	chr4	123105161	123132097	26937	+
12165	chr14	33941039	33947198	6160	+
12166	chr14	34411068	34502546	91479	-
12167	chr3	141837136	142169228	332093	-
12168	chr1	59764279	59878081	113803	+
12169	chrX	164192842	164258193	65352	-
12173	chr7	81966662	81992299	25638	-
12175	chr9	69989466	70011659	22194	+
12176	chr7	138890836	138909506	18671	-
12177	chr14	66985240	67008877	23638	-
12180	chr6	71213940	71322233	108294	-
12181	chr15	76452996	76477269	24274	-
12182	chr5	43818893	43843468	24576	+
12183	chr6	34476356	34505610	29255	+
12189	chr11	101488764	101551955	63192	-
12190	chr5	150522621	150570146	47526	+
12192	chr12	80107760	80113013	5254	-
12193	chr17	84183928	84187947	4020	-
12209	chrX	57043074	57048758	5685	+
12211	chr17	74528295	74703356	175062	+
12212	chrX	103356476	103396118	39643	+
12215	chr10	79704358	79711979	7622	+
12217	chr9	108096022	108190383	94362	-
12223	chr5	91357261	91402994	45734	-
12224	chr14	99298691	99313409	14719	+
12226	chr10	96617001	96622811	5811	+
12227	chr1	134074865	134079155	4291	-
12229	chrX	134542341	134583140	40800	-
12231	chr13	23456993	23465901	8909	-
12234	chr19	45363734	45533343	169610	+
12235	chr2	127800200	127831859	31660	-
12236	chr2	118598211	118641592	43382	+
12237	chr7	131560370	131571892	11523	+
12238	chr2	18672462	18676216	3755	+
12257	chr15	83563573	83574203	10631	+
12258	chr2	84765360	84775429	10070	-
12259	chr4	136895916	136898844	2929	-
12260	chr4	136880145	136886177	6033	-
12261	chr11	70977846	70983026	5181	-
12262	chr4	136889802	136892914	3113	-
12263	chr17	34862602	34882100	19499	-
12265	chr16	10480072	10527640	47569	+
12266	chr17	57203967	57228136	24170	-
12267	chr6	122847140	122856157	9018	-
12268	chr17	34728381	34743897	15517	-
12269	chr1	130635921	130661618	25698	-
12270	chr1	130670202	130681571	11370	-
12273	chr7	16246743	16259540	12798	-
12274	chr15	4727210	4804045	76836	+
12279	chr15	6445333	6498476	53144	+
12282	chr9	44379490	44392369	12880	+
12283	chr1	85793447	85851577	58131	+
12286	chr8	84415364	84640249	224886	+
12287	chr2	24603889	24763152	159264	-
12288	chr6	118587240	119196409	609170	-
12289	chr14	30039941	30491156	451216	-
12290	chr1	154392519	154725920	333402	-
12291	chr11	94408391	94474198	65808	-
12292	chr1	136052901	136119822	66922	+
12293	chr5	15934691	16374511	439821	+
12294	chr14	28904943	29721864	816922	-
12295	chr11	98001508	98022627	21120	-
12296	chr2	14604306	14987908	383603	+
12297	chr15	98632328	98644536	12209	+
12298	chr2	52428320	52676609	248290	-
12299	chr11	107703218	107716476	13259	-
12300	chr15	77993623	78119280	125658	-
12301	chr1	160202367	160212892	10526	-
12304	chr6	47796141	47813512	17372	-
12305	chr17	35681567	35704599	23033	-
12306	chr9	69453683	69491785	38103	+
12307	chr4	15881264	15906709	25446	+
12308	chr8	110137504	110168206	30703	-
12309	chrX	162961992	162964599	2608	-
12310	chr7	114631478	114636357	4880	-
12311	chr6	3685720	3764713	78994	-
12313	chr12	100199435	100209824	10390	+
12314	chr17	87433401	87446935	13535	-
12315	chr7	16915379	16924032	8654	-
12316	chr1	139454773	139494088	39316	+
12317	chr8	84842088	84846931	4844	-
12319	chr4	8141493	8239041	97549	-
12321	chr6	29348106	29376675	28570	+
12322	chr18	60925632	60988152	62521	+
12323	chr11	5969666	6065748	96083	-
12325	chr14	20734873	20794088	59216	-
12326	chr18	32939041	33195767	256727	+
12328	chr13	55623005	55632416	9412	+
12330	chr11	50293957	50325673	31717	-
12331	chr4	122859048	122886057	27010	-
12332	chr6	72544391	72562983	18593	+
12333	chr19	5988545	6015825	27281	-
12334	chr1	182467259	182517483	50225	-
12335	chr2	120455993	120504919	48927	+
12336	chr7	30186942	30195048	8107	-
12337	chr7	98121559	98178274	56716	-
12338	chrX	143802237	143827412	25176	-
12339	chr14	31336724	31371983	35260	+
12340	chr3	104822785	104864505	41721	-
12343	chr6	17637098	17666536	29439	+
12344	chr6	140041525	140042786	1262	+
12345	chr4	139192899	139291820	98922	+
12346	chr3	14766214	14808365	42152	-
12348	chr7	45699967	45704661	4695	+
12349	chr3	14886426	14900770	14345	+
12350	chr3	14863538	14872373	8836	+
12351	chr11	84957754	84966054	8301	+
12352	chr8	121916138	121944912	28775	-
12353	chr4	150187016	150201135	14120	-
12354	chr8	104534700	104550343	15644	+
12355	chr1	171213970	171219193	5224	+
12359	chr2	103453904	103485153	31250	-
12361	chrX	13517081	13846556	329476	-
12362	chr9	5298517	5307281	8765	+
12363	chr9	5308849	5336791	27943	+
12364	chr9	5345476	5373034	27559	+
12365	chr10	78711995	78718293	6299	-
12366	chr6	42264985	42282508	17524	+
12367	chr8	46617291	46639698	22408	+
12368	chr3	129901415	129914112	12698	+
12369	chr19	56397129	56442343	45215	+
12370	chr1	58795374	58847503	52130	+
12371	chr4	141793612	141815978	22367	+
12372	chr1	172209894	172219895	10002	-
12373	chr3	102086455	102146512	60058	+
12374	chr16	36493696	36562134	68439	-
12380	chr13	74693294	74808760	115467	-
12385	chr18	35118912	35254775	135864	+
12386	chr6	76881637	77979667	1098031	-
12387	chr9	120933400	120960507	27108	+
12388	chr2	84600781	84650740	49960	-
12389	chr6	17306335	17341328	34994	+
12390	chr6	17281185	17289130	7946	+
12391	chr6	112459505	112472872	13368	+
12393	chr17	44603989	44814797	210809	-
12394	chr16	92601466	92826074	224609	-
12395	chr4	13743302	13895055	151754	+
12396	chr2	154436484	154539356	102873	+
12398	chr8	122625136	122699109	73974	-
12399	chr4	135120645	135177990	57346	+
12400	chr8	105170674	105217988	47315	+
12401	chr12	103646631	103657218	10588	-
12402	chr9	44149262	44234046	84785	-
12404	chr8	87468853	87472592	3740	-
12405	chr18	86711110	86718283	7174	+
12406	chr7	99345375	99353239	7865	-
12408	chr16	93607837	93610349	2513	+
12409	chr11	120729485	120732021	2537	-
12411	chr17	31612623	31637205	24583	-
12412	chr11	96789136	96808640	19505	+
12416	chr11	119023021	119031275	8255	+
12417	chr6	51470616	51483704	13089	+
12418	chr11	119077571	119086237	8667	-
